TiePointId,MunicipalityName,TiePointName,LPCSNorthing,LPCSEasting,PPCSNorthing,PPCSEasting,PRSNorthing,PRSEasting
30533,LUNA,"ISABELA ESTATE, MON # 4",4953.5,15598.1,,,,
30534,LUNA,"ISABELA ESTATE, MON # 5",5340.4,17972.7,,,,
30536,LUNA,"ISABELA ESTATE, MON # 6",9846.6,17969.1,,,,
30538,LUNA,"ISABELA ESTATE, MON # 7",10772.1,17435,,,,
30539,LUNA,"ISABELA ESTATE, MON # 8",9106.2,15798.6,,,,
30542,LUNA,"ISABELA ESTATE, MON # 10",5951.3,12423.8,,,,
30543,LUNA,"ISABELA ESTATE, MON # 11",4904.8,10429.9,,,,
30544,LUNA,"ISABELA ESTATE, MON # 12",3670,8544.6,,,,
30545,LUNA,"ISABELA ESTATE, MON # 13",2221.4,6782.9,,,,
30546,LUNA,"ISABELA ESTATE, MON # 15",3775.3,3345.4,,,,
30547,LUNA,"ISABELA ESTATE, MON # 16",4800.3,5294,,,,
30548,LUNA,"ISABELA ESTATE, MON # 17",5925.3,7242.5,,,,
30549,LUNA,"ISABELA ESTATE, MON # 18",7050.3,9191.2,,,,
30550,LUNA,"ISABELA ESTATE, MON # 19",8175.3,11139.8,,,,
30551,LUNA,"ISABELA ESTATE, MON # 20",9300.3,13088.4,,,,
30552,LUNA,"ISABELA ESTATE, MON # 21",10425.3,15037,,,,
30553,LUNA,"ISABELA ESTATE, MON # 22",11550.4,16985.6,,,,
30554,LUNA,"ISABELA ESTATE, MON # 23",12117.2,17967.2,,,,
30555,LUNA,"ISABELA ESTATE, MON # 24",13667.2,15763.3,,,,
30556,LUNA,"ISABELA ESTATE, MON # 25",11750.3,14272,,,,
30557,SAN MATEO,"ISABELA ESTATE, MON # N-1",10521,2560.9,,,,
30558,SAN MATEO,"ISABELA ESTATE, MON # N-2",12198.9,5467.1,,,,
30559,LUNA,"ISABELA ESTATE, MON # N-3",13649.3,7979.3,,,,
30560,LUNA,"ISABELA ESTATE, MON # N-4",14774.4,9928,,,,
30561,LUNA,"ISABELA ESTATE, MON # N-5",15899.4,11876.6,,,,
30563,SAN MATEO,"ISABELA ESTATE, MON # N-3",13649.3,7979.3,,,,
30564,SAN MATEO,"ISABELA ESTATE, MON # N-4",14774.4,9928,,,,
30565,SAN MATEO,"ISABELA ESTATE, MON # N-5",15899.4,11876.6,,,,
30566,SAN MATEO,"ISABELA ESTATE, MON # N-6",17024.4,13825.1,,,,
30567,SAN MATEO,"ISABELA ESTATE, MON # N-7",18149.4,15773.7,,,,
30568,SAN MATEO,"ISABELA ESTATE, MON # NE COR",19412.3,17961.1,,,,
30569,SAN MATEO,"ISABELA ESTATE, MON # E-1",17310.6,17962.9,,,,
30570,SAN MATEO,"ISABELA ESTATE, MON # E-2",13987.5,17965.6,,,,
30571,SAN MATEO,"ISABELA ESTATE, MON # E-3",10592.9,17968.5,,,,
30572,SAN MATEO,"ISABELA ESTATE, MON # E-4",8499.2,17970.2,,,,
30573,SAN MATEO,"ISABELA ESTATE, MON # SE COR",5229.2,17972.8,,,,
30574,SAN MATEO,"ISABELA ESTATE, MON # SW COR",1031.4,10756.1,,,,
30575,SAN MATEO,"ISABELA ESTATE, MON # S-1",1697.4,7744.9,,,,
30576,SAN MATEO,"ISABELA ESTATE, MON # S-2",1947.9,6612.3,,,,
30577,SAN MATEO,"ISABELA ESTATE, MON # S-3",2523.5,4010.4,,,,
30578,SAN MATEO,"ISABELA ESTATE, MON # S-4",2962.5,2025.7,,,,
30579,SAN MATEO,"ISABELA ESTATE, MON # W-1",3992.3,640.6,,,,
30580,SAN MATEO,"ISABELA ESTATE, MON # W-2",7440,640.6,,,,
30581,SAN MATEO,"ISABELA ESTATE, MON # NW COR",9412.3,640.6,,,,
30585,SAN MATEO,"ISABELA ESTATE, POST # 4",4953.5,15598.1,,,,
30586,SAN MATEO,"ISABELA ESTATE, POST # 5",5340.4,17972.7,,,,
30587,SAN MATEO,"ISABELA ESTATE, POST # 6",9846.6,17969.1,,,,
30588,SAN MATEO,"ISABELA ESTATE, POST # 7",10772.1,17435,,,,
30589,SAN MATEO,"ISABELA ESTATE, POST # 8",9106.2,15798.6,,,,
30590,SAN MATEO,"ISABELA ESTATE, POST # 9",7712.9,14004.9,,,,
30591,SAN MATEO,"ISABELA ESTATE, POST # 10",5951.3,12423.8,,,,
30592,SAN MATEO,"ISABELA ESTATE, POST # 11",4904.8,10429.9,,,,
30593,SAN MATEO,"ISABELA ESTATE, POST # 12",3670,8544.6,,,,
30594,SAN MATEO,"ISABELA ESTATE, POST # 13",2221.4,6782.9,,,,
30595,SAN MATEO,"ISABELA ESTATE, POST # 15",3775.3,3345.4,,,,
30596,SAN MATEO,"ISABELA ESTATE, POST # 16",4800.3,5294,,,,
30597,SAN MATEO,"ISABELA ESTATE, POST # 17",5925.3,7242.5,,,,
30598,SAN MATEO,"ISABELA ESTATE, POST # 18",7050.3,9191.2,,,,
30599,SAN MATEO,"ISABELA ESTATE, POST # 19",8175.3,11139.8,,,,
30600,SAN MATEO,"ISABELA ESTATE, POST # 20",9300.3,13088.4,,,,
30601,SAN MATEO,"ISABELA ESTATE, POST # 21",10425.3,15037,,,,
30602,SAN MATEO,"ISABELA ESTATE, POST # 22",11550.4,16985.6,,,,
30603,SAN MATEO,"ISABELA ESTATE, POST # 23",12117.2,17967.2,,,,
30604,SAN MATEO,"ISABELA ESTATE, POST # 24",13667.2,15763.3,,,,
30605,SAN MATEO,"ISABELA ESTATE, POST # 25",11750.3,14272,,,,
30606,SAN MATEO,"ISABELA ESTATE, POST # 26",10924.1,12150.9,,,,
30607,SAN MATEO,"ISABELA ESTATE, POST # 27",9669.4,10277.3,,,,
30608,SAN MATEO,"ISABELA ESTATE, POST # 28",9735,7641.2,,,,
30609,SAN MATEO,"ISABELA ESTATE, POST # 29",7269.5,6472.3,,,,
30610,SAN MATEO,"ISABELA ESTATE, POST # 30",6574.4,4269.8,,,,
30611,SAN MATEO,"ISABELA ESTATE, POST # 31",5120.2,2511.2,,,,
30612,SAN MATEO,"ISABELA ESTATE, POST # 32",16567.5,16675.5,,,,
30613,SAN MATEO,"ISABELA ESTATE, POST # 34",15240.2,17453.3,,,,
30614,SAN MATEO,"ISABELA ESTATE, POST # 35",15447.4,14735.6,,,,
30615,SAN MATEO,"ISABELA ESTATE, POST # 36",14322.3,12787.1,,,,
30616,SAN MATEO,"ISABELA ESTATE, POST # 37",13197.4,10838.7,,,,
30617,SAN MATEO,"ISABELA ESTATE, POST # 39",12524.3,6030.8,,,,
30618,SAN MATEO,"ISABELA ESTATE, POST # 40",10947.3,6941.3,,,,
30619,SAN MATEO,"ISABELA ESTATE, POST # 41",11399.3,4082.3,,,,
30620,SAN MATEO,"ISABELA ESTATE, POST # 42",9822.3,4992.8,,,,
30621,SAN MATEO,"ISABELA ESTATE, POST # 43",10274.4,2133.9,,,,
30623,SAN MATEO,"ISABELA ESTATE, POST # 44",8697.4,3044.4,,,,
30624,SAN MATEO,"ISABELA ESTATE, MON # 1",1205.9,9967.4,,,,
30625,SAN MATEO,"ISABELA ESTATE, MON # 2",2033.7,12087.6,,,,
30626,SAN MATEO,"ISABELA ESTATE, MON # 3",2936.1,14164.7,,,,
30627,SAN MATEO,"ISABELA ESTATE, MON # 4",4953.5,15598.1,,,,
30628,SAN MATEO,"ISABELA ESTATE, MON # 5",5340.4,17972.7,,,,
30629,SAN MATEO,"ISABELA ESTATE, MON # 6",9846.6,17969.1,,,,
30630,SAN MATEO,"ISABELA ESTATE, MON # 7",10772.1,17435,,,,
30631,SAN MATEO,"ISABELA ESTATE, MON # 8",9106.2,15798.6,,,,
30632,SAN MATEO,"ISABELA ESTATE, MON # 9",7712.9,14004.9,,,,
30633,SAN MATEO,"ISABELA ESTATE, MON # 10",5951.3,12423.8,,,,
30634,SAN MATEO,"ISABELA ESTATE, MON # 11",4904.8,10429.9,,,,
30635,SAN MATEO,"ISABELA ESTATE, MON # 12",3670,8544.6,,,,
30636,SAN MATEO,"ISABELA ESTATE, MON # 13",2221.4,6782.9,,,,
30637,SAN MATEO,"ISABELA ESTATE, MON # 15",3775.3,3345.4,,,,
30638,SAN MATEO,"ISABELA ESTATE, MON # 16",4800.3,5294,,,,
30639,SAN MATEO,"ISABELA ESTATE, MON # 17",5925.3,7242.5,,,,
30640,SAN MATEO,"ISABELA ESTATE, MON # 18",7050.3,9191.2,,,,
30641,SAN MATEO,"ISABELA ESTATE, MON # 19",8175.3,11139.8,,,,
30642,SAN MATEO,"ISABELA ESTATE, MON # 20",9300.3,13088.4,,,,
30643,SAN MATEO,"ISABELA ESTATE, MON # 21",10425.3,15037,,,,
30644,SAN MATEO,"ISABELA ESTATE, MON # 22",11550.4,16985.6,,,,
30645,SAN MATEO,"ISABELA ESTATE, MON # 23",12117.2,17967.2,,,,
30646,SAN MATEO,"ISABELA ESTATE, MON # 24",13667.2,15763.3,,,,
30647,SAN MATEO,"ISABELA ESTATE, MON # 25",11750.3,14272,,,,
30649,SAN MATEO,"ISABELA ESTATE, MON # 27",9669.4,10277.3,,,,
30650,SAN MATEO,"ISABELA ESTATE, MON # 28",9735,7641.2,,,,
30651,SAN MATEO,"ISABELA ESTATE, MON # 29",7269.5,6472.3,,,,
30652,SAN MATEO,"ISABELA ESTATE, MON # 30",6574.4,4269.8,,,,
30653,SAN MATEO,"ISABELA ESTATE, MON # 31",5120.2,2511.2,,,,
30654,SAN MATEO,"ISABELA ESTATE, MON # 32",16567.5,16675.5,,,,
30655,SAN MATEO,"ISABELA ESTATE, MON # 34",15240.2,17453.3,,,,
30656,SAN MATEO,"ISABELA ESTATE, MON # 35",15447.4,14735.6,,,,
30657,SAN MATEO,"ISABELA ESTATE, MON # 36",14322.3,12787.1,,,,
30658,SAN MATEO,"ISABELA ESTATE, MON # 37",13197.4,10838.7,,,,
30659,SAN MATEO,"ISABELA ESTATE, MON # 39",12524.3,6030.8,,,,
30660,SAN MATEO,"ISABELA ESTATE, MON # 40",10947.3,6941.3,,,,
30661,SAN MATEO,"ISABELA ESTATE, MON # 41",11399.3,4082.3,,,,
30662,SAN MATEO,"ISABELA ESTATE, MON # 42",9822.3,4992.8,,,,
30664,SAN MATEO,"ISABELA ESTATE, MON # 43",10274.4,2133.9,,,,
30665,SAN MATEO,"ISABELA ESTATE, MON # 44",8697.4,3044.4,,,,
30666,CAUAYAN CITY,"BO. OF BARINGIN, BLBM # 1",17949.47,24002.65,,,,
30667,SAN MATEO,"ISABELA ESTATE, POST # 1 ",1205.9,9967.4,,,,
30668,SAN MATEO,"ISABELA ESTATE, POST # 2",2033.7,12087.6,,,,
30669,SAN MATEO,"ISABELA ESTATE, POST # 3",2936.1,14164.7,,,,
30670,CAUAYAN CITY,"BO. OF BARINGIN, BLBM # 2",18147.99,23973.87,,,,
30671,LUNA,"ISABELA ESTATE, MON # 26",10924.1,12150.9,,,,
30672,LUNA,"ISABELA ESTATE, MON # 28",9735,7641.2,,,,
30673,LUNA,"ISABELA ESTATE, MON # 29",7269.5,6472.3,,,,
30674,LUNA,"ISABELA ESTATE, MON # 30",6574.4,4269.8,,,,
30675,LUNA,"ISABELA ESTATE, MON # 31",5120.2,2511.2,,,,
30676,LUNA,"ISABELA ESTATE, MON # 32",16567.5,16675.5,,,,
30677,LUNA,"ISABELA ESTATE, MON # 33",15240.2,17453.3,,,,
30678,LUNA,"ISABELA ESTATE, MON # 34",15447.4,14735.6,,,,
30679,LUNA,"ISABELA ESTATE, MON # 35",14322.3,12787.1,,,,
30680,LUNA,"ISABELA ESTATE, MON # 36",13197.4,10838.7,,,,
30681,LUNA,"ISABELA ESTATE, MON # 39",12524.3,6030.8,,,,
30682,LUNA,"ISABELA ESTATE, MON # 40",10947.3,6941.3,,,,
30683,LUNA,"ISABELA ESTATE, MON # 41",11399.3,4082.3,,,,
30685,LUNA,"ISABELA ESTATE, MON # 42",9822.3,4992.8,,,,
30686,LUNA,"ISABELA ESTATE, MON # 43",10274.4,2133.9,,,,
30688,CABATUAN,"ISABELA ESTATE, MON # N-1",10521,2560.9,,,,
30690,CABATUAN,"ISABELA ESTATE, MON # N-3",13649.3,7979.3,,,,
30691,CABATUAN,"ISABELA ESTATE, MON # N-4",14774.4,9928,,,,
30692,CABATUAN,"ISABELA ESTATE, MON # N-5",15899.4,11876.6,,,,
30693,CABATUAN,"ISABELA ESTATE, MON # N-6",17024.4,13825.1,,,,
30694,CABATUAN,"ISABELA ESTATE, MON # N-7",18149.4,15773.7,,,,
30695,CABATUAN,"ISABELA ESTATE, MON # NE COR",19412.3,17961.1,,,,
30696,CABATUAN,"ISABELA ESTATE, MON # E-1",17310.6,17962.9,,,,
30697,CABATUAN,"ISABELA ESTATE, MON # E-2",13987.5,17965.6,,,,
30698,CABATUAN,"ISABELA ESTATE, MON # E-3",10592.9,17968.5,,,,
30699,CABATUAN,"ISABELA ESTATE, MON # E-4",8499.2,17970.2,,,,
30700,CABATUAN,"ISABELA ESTATE, MON # SE COR",5229.2,17972.8,,,,
30701,CABATUAN,"ISABELA ESTATE, MON # SW COR",1031.4,10756.1,,,,
30702,CABATUAN,"ISABELA ESTATE, MON # S-1",1697.4,7744.9,,,,
30703,CABATUAN,"ISABELA ESTATE, MON # S-2",1947.9,6612.3,,,,
30704,CABATUAN,"ISABELA ESTATE, MON # S-3",2523.5,4010.4,,,,
30705,CABATUAN,"ISABELA ESTATE, MON # S-4",2962.5,2025.7,,,,
30706,CABATUAN,"ISABELA ESTATE, MON # W-1",3992.3,640.6,,,,
30707,CABATUAN,"ISABELA ESTATE, MON # W-2",7440,640.6,,,,
30708,CABATUAN,"ISABELA ESTATE, MON # NW COR",9412.3,640.6,,,,
30709,CABATUAN,"ISABELA ESTATE, POST # 1",1205.9,9967.4,,,,
30710,CABATUAN,"ISABELA ESTATE, POST # 2",2033.7,12087.6,,,,
30711,CABATUAN,"ISABELA ESTATE, POST # 3",2936.1,14164.7,,,,
30713,CABATUAN,"ISABELA ESTATE, POST # 4",4953.5,15598.1,,,,
30714,CABATUAN,"ISABELA ESTATE, POST # 5",5340.4,17972.7,,,,
30715,CABATUAN,"ISABELA ESTATE, POST # 6",9846.6,17969.1,,,,
30716,CABATUAN,"ISABELA ESTATE, POST # 7",10772.1,17435,,,,
30717,CABATUAN,"ISABELA ESTATE, POST # 8",9106.2,15798.6,,,,
30718,CABATUAN,"ISABELA ESTATE, POST # 9",7712.9,14004.9,,,,
30719,CABATUAN,"ISABELA ESTATE, POST # 10",5951.3,12423.8,,,,
30720,CABATUAN,"ISABELA ESTATE, POST # 11",4904.8,10429.9,,,,
30721,CABATUAN,"ISABELA ESTATE, POST # 12",3670,8544.6,,,,
30722,CABATUAN,"ISABELA ESTATE, POST # 13",2221.4,6782.9,,,,
30723,CABATUAN,"ISABELA ESTATE, POST # 15",3775.3,3345.4,,,,
30724,CABATUAN,"ISABELA ESTATE, POST # 16",4800.3,5294,,,,
30725,CABATUAN,"ISABELA ESTATE, POST # 17",5925.3,7242.5,,,,
30726,CABATUAN,"ISABELA ESTATE, POST # 18",7050.3,9191.2,,,,
30727,CABATUAN,"ISABELA ESTATE, POST # 19",8175.3,11139.8,,,,
30728,CABATUAN,"ISABELA ESTATE, POST # 20",9300.3,13088.4,,,,
30729,CABATUAN,"ISABELA ESTATE, POST # 21",10425.3,15037,,,,
30730,CABATUAN,"ISABELA ESTATE, POST # 22",11550.4,16985.6,,,,
30731,CABATUAN,"ISABELA ESTATE, POST # 23",12117.2,17967.2,,,,
30732,CABATUAN,"ISABELA ESTATE, POST # 24",13667.2,15763.3,,,,
30733,CABATUAN,"ISABELA ESTATE, POST # 25",11750.3,14272,,,,
30734,CABATUAN,"ISABELA ESTATE, POST # 26",10924.1,12150.9,,,,
30735,CABATUAN,"ISABELA ESTATE, POST # 27",9669.4,10277.3,,,,
30736,CABATUAN,"ISABELA ESTATE, POST # 28",9735,7641.2,,,,
30737,CABATUAN,"ISABELA ESTATE, POST # 29",7269.5,6472.3,,,,
30738,CABATUAN,"ISABELA ESTATE, POST # 30",6574.4,4269.8,,,,
30739,CABATUAN,"ISABELA ESTATE, POST # 31",5120.2,2511.2,,,,
30740,CABATUAN,"ISABELA ESTATE, POST # 32",16567.5,16675.5,,,,
30741,CABATUAN,"ISABELA ESTATE, POST # 34",15240.2,17453.3,,,,
30742,CABATUAN,"ISABELA ESTATE, POST # 35",15447.4,14735.6,,,,
30743,CABATUAN,"ISABELA ESTATE, POST # 36",14322.3,12787.1,,,,
30744,CABATUAN,"ISABELA ESTATE, POST # 37",13197.4,10838.7,,,,
30745,CABATUAN,"ISABELA ESTATE, POST # 39",12524.3,6030.8,,,,
30746,CABATUAN,"ISABELA ESTATE, POST # 40",10947.3,6941.3,,,,
30747,CABATUAN,"ISABELA ESTATE, POST # 41",11399.3,4082.3,,,,
30748,CABATUAN,"ISABELA ESTATE, POST # 42",9822.3,4992.8,,,,
30749,CABATUAN,"ISABELA ESTATE, POST # 43",10274.4,2133.9,,,,
30750,CABATUAN,"ISABELA ESTATE, POST # 44",8697.4,3044.4,,,,
30751,CABATUAN,"ISABELA ESTATE, MON # 1",1205.9,9967.4,,,,
30752,CABATUAN,"ISABELA ESTATE, MON # 2",2033.7,12087.6,,,,
30753,CABATUAN,"ISABELA ESTATE, MON # 3",2936.1,14164.7,,,,
30754,CABATUAN,"ISABELA ESTATE, MON # 4",4953.5,15598.1,,,,
30755,CABATUAN,"ISABELA ESTATE, MON # 5",5340.4,17972.7,,,,
30756,CABATUAN,"ISABELA ESTATE, MON # 6",9846.6,17969.1,,,,
30757,CABATUAN,"ISABELA ESTATE, MON # 7",10772.1,17435,,,,
30758,CABATUAN,"ISABELA ESTATE, MON # 8",9106.2,15798.6,,,,
30759,CABATUAN,"ISABELA ESTATE, MON # 9",7712.9,14004.9,,,,
30760,CABATUAN,"ISABELA ESTATE, MON # 10",5951.3,12423.8,,,,
30761,CABATUAN,"ISABELA ESTATE, MON # 11",4904.8,10429.9,,,,
30762,CABATUAN,"ISABELA ESTATE, MON # 12",3670,8544.6,,,,
30763,CABATUAN,"ISABELA ESTATE, MON # 13",2221.4,6782.9,,,,
30764,CABATUAN,"ISABELA ESTATE, MON # 15",3775.3,3345.4,,,,
30765,CABATUAN,"ISABELA ESTATE, MON # 16",4800.3,5294,,,,
30766,CABATUAN,"ISABELA ESTATE, MON # 17",5925.3,7242.5,,,,
30767,CABATUAN,"ISABELA ESTATE, MON # 18",7050.3,9191.2,,,,
30768,CABATUAN,"ISABELA ESTATE, MON # 19",8175.3,11139.8,,,,
30769,CABATUAN,"ISABELA ESTATE, MON # 20",9300.3,13088.4,,,,
30770,CABATUAN,"ISABELA ESTATE, MON # 21",10425.3,15037,,,,
30771,CABATUAN,"ISABELA ESTATE, MON # 22",11550.4,16985.6,,,,
30772,CABATUAN,"ISABELA ESTATE, MON # 23",12117.2,17967.2,,,,
30773,CABATUAN,"ISABELA ESTATE, MON # 24",13667.2,15763.3,,,,
30774,CABATUAN,"ISABELA ESTATE, MON # 25",11750.3,14272,,,,
30775,CABATUAN,"ISABELA ESTATE, MON # 26",10924.1,12150.9,,,,
30776,CABATUAN,"ISABELA ESTATE, MON # 27",9669.4,10277.3,,,,
30777,CABATUAN,"ISABELA ESTATE, MON # 28",9735,7641.2,,,,
30778,CABATUAN,"ISABELA ESTATE, MON # 29",7269.2,6472.3,,,,
30779,CABATUAN,"ISABELA ESTATE, MON # 30",6574.4,4269.8,,,,
30780,CABATUAN,"ISABELA ESTATE, MON # 31",5120.2,2511.2,,,,
30781,CABATUAN,"ISABELA ESTATE, MON # 32",16567.5,16675.5,,,,
30782,CABATUAN,"ISABELA ESTATE, MON # 34",15240.2,17453.3,,,,
30783,CABATUAN,"ISABELA ESTATE, MON # 35",15447.4,14735.6,,,,
30784,CABATUAN,"ISABELA ESTATE, MON # 36",14322.3,12787.1,,,,
30785,CABATUAN,"ISABELA ESTATE, MON # 37",13197.4,10838.7,,,,
30786,CABATUAN,"ISABELA ESTATE, MON # 39",12524.3,6030.8,,,,
30787,CABATUAN,"ISABELA ESTATE, MON # 40",10947.3,6941.3,,,,
30788,CABATUAN,"ISABELA ESTATE, MON # 41",11399.3,4082.3,,,,
30789,CABATUAN,"ISABELA ESTATE, MON # 42",9822.3,4992.8,,,,
30790,CABATUAN,"ISABELA ESTATE, MON # 43",10274.4,2133.9,,,,
30792,AURORA,"ISABELA ESTATE, MON # N-1",10521,2560.9,,,,
30793,CABATUAN,"ISABELA ESTATE, MON # N-2",12198.9,5467.1,,,,
30795,AURORA,"ISABELA ESTATE, MON # N-2",12198.9,5467.1,,,,
30796,AURORA,"ISABELA ESTATE, MON # N-4",14774.4,9928,,,,
30797,AURORA,"ISABELA ESTATE, MON # N-5",15899.4,11876.6,,,,
30798,AURORA,"ISABELA ESTATE, MON # N-6",17024.4,13825.1,,,,
30799,AURORA,"ISABELA ESTATE, MON # N-7",18149.4,15773.7,,,,
30800,AURORA,"ISABELA ESTATE, MON # NE COR",19412.3,17961.1,,,,
30801,AURORA,"ISABELA ESTATE, MON # E-1",17310.6,17962.9,,,,
30803,AURORA,"ISABELA ESTATE, MON # E-2",13987.5,17965.6,,,,
30804,AURORA,"ISABELA ESTATE, MON # E-3",10592.9,17968.5,,,,
30805,AURORA,"ISABELA ESTATE, MON # E-4",8499.2,17970.2,,,,
30806,AURORA,"ISABELA ESTATE, MON # SE COR",5229.2,17972.8,,,,
30807,AURORA,"ISABELA ESTATE, MON # SW COR",1031.4,10756.1,,,,
30808,AURORA,"ISABELA ESTATE, MON # S-1",1697.4,7744.9,,,,
30809,AURORA,"ISABELA ESTATE, MON # S-2",1947.9,6612.3,,,,
30810,AURORA,"ISABELA ESTATE, MON # S-3",2523.5,4010.4,,,,
30811,AURORA,"ISABELA ESTATE, MON # S-4",2962.5,2025.7,,,,
30812,AURORA,"ISABELA ESTATE, MON # W-1",3992.3,640.6,,,,
30813,AURORA,"ISABELA ESTATE, MON # W-2",7440,640.6,,,,
30814,AURORA,"ISABELA ESTATE, MON # NW COR",9412.3,640.6,,,,
30816,AURORA,"ISABELA ESTATE, POST # 2",2033.7,12087.6,,,,
30817,AURORA,"ISABELA ESTATE, POST # 3",2936.1,14164.7,,,,
30818,AURORA,"ISABELA ESTATE, POST # 4",4953.5,15598.1,,,,
30820,AURORA,"ISABELA ESTATE, POST # 5",5340.4,17972.7,,,,
30821,AURORA,"ISABELA ESTATE, POST # 6",9846.6,17969.1,,,,
30822,AURORA,"ISABELA ESTATE, POST # 7",10772.1,17435,,,,
30823,AURORA,"ISABELA ESTATE, POST # 8",9106.2,15798.6,,,,
30824,AURORA,"ISABELA ESTATE, POST # 9",7712.9,14004.9,,,,
30825,AURORA,"ISABELA ESTATE, POST # 10",5951.3,12423.8,,,,
30826,AURORA,"ISABELA ESTATE, POST # 11",4904.8,10429.9,,,,
30827,AURORA,"ISABELA ESTATE, POST # 12",3670,8544.6,,,,
30828,AURORA,"ISABELA ESTATE, POST # 13",2221.4,6782.9,,,,
30829,AURORA,"ISABELA ESTATE, POST # 15",3775.3,3345.4,,,,
30830,AURORA,"ISABELA ESTATE, POST # 16",4800.3,5294,,,,
30831,AURORA,"ISABELA ESTATE, POST # 17",5925.3,7242.5,,,,
30833,AURORA,"ISABELA ESTATE, POST # 19",8175.3,11139.8,,,,
30834,AURORA,"ISABELA ESTATE, POST # 20",9300.3,13088.4,,,,
30835,AURORA,"ISABELA ESTATE, POST # 21",10425.3,15037,,,,
30836,AURORA,"ISABELA ESTATE, POST # 22",11550.4,16985.6,,,,
30837,AURORA,"ISABELA ESTATE, POST # 23",12117.2,17967.2,,,,
30838,AURORA,"ISABELA ESTATE, POST # 24",13667.2,15763.3,,,,
30839,AURORA,"ISABELA ESTATE, POST # 25",11750.3,14272,,,,
30840,AURORA,"ISABELA ESTATE, POST # 26",10924.1,12150.9,,,,
30841,AURORA,"ISABELA ESTATE, POST # 27",9669.4,10277.3,,,,
30842,AURORA,"ISABELA ESTATE, POST # 28",9735,7641.2,,,,
30843,AURORA,"ISABELA ESTATE, POST # 29",7269.5,6472.3,,,,
30844,AURORA,"ISABELA ESTATE, POST # 30",6574.4,4269.8,,,,
30845,AURORA,"ISABELA ESTATE, POST # 31",5120.2,2511.2,,,,
30846,AURORA,"ISABELA ESTATE, POST # 32",16567.5,16675.5,,,,
30847,AURORA,"ISABELA ESTATE, POST # 34",15240.2,17453.3,,,,
30848,AURORA,"ISABELA ESTATE, POST # 35",15447.4,14735.6,,,,
30849,AURORA,"ISABELA ESTATE, POST # 36",14322.3,12787.1,,,,
30850,AURORA,"ISABELA ESTATE, POST # 37",13197.4,10838.7,,,,
30851,AURORA,"ISABELA ESTATE, POST # 39",12524.3,6030.8,,,,
30852,AURORA,"ISABELA ESTATE, POST # 40",10947.3,6941.3,,,,
30853,AURORA,"ISABELA ESTATE, POST # 41",11399.3,4082.3,,,,
30854,AURORA,"ISABELA ESTATE, POST # 42",9822.3,4992.8,,,,
30855,AURORA,"ISABELA ESTATE, POST # 43",10274.4,2133.9,,,,
30856,AURORA,"ISABELA ESTATE, POST # 44",8697.4,3044.4,,,,
30857,AURORA,"ISABELA ESTATE, MON # 1",1205.9,9967.4,,,,
30858,AURORA,"ISABELA ESTATE, MON # 2",2033.7,12087.6,,,,
30859,AURORA,"ISABELA ESTATE, MON # 3",2936.1,14164.7,,,,
30860,AURORA,"ISABELA ESTATE, MON # 4",4953.5,15598.1,,,,
30861,AURORA,"ISABELA ESTATE, MON # 5",5340.4,17972.7,,,,
30862,AURORA,"ISABELA ESTATE, MON # 6",9846.6,17969.1,,,,
30863,AURORA,"ISABELA ESTATE, MON # 7",10772.1,17435,,,,
30864,AURORA,"ISABELA ESTATE, MON # 8",9106.2,15798.6,,,,
30865,AURORA,"ISABELA ESTATE, MON # 9",7712.9,14004.9,,,,
30866,AURORA,"ISABELA ESTATE, MON # 10",5951.3,12423.8,,,,
30867,AURORA,"ISABELA ESTATE, MON # 11",4904.8,10429.9,,,,
30868,AURORA,"ISABELA ESTATE, MON # 12",3670,8544.6,,,,
30869,AURORA,"ISABELA ESTATE, MON # 13",2221.4,6782.9,,,,
30870,AURORA,"ISABELA ESTATE, MON # 15",3775.3,3345.4,,,,
30871,AURORA,"ISABELA ESTATE, MON # 16",4800.3,5294,,,,
30872,AURORA,"ISABELA ESTATE, MON # 17",5925.3,7242.5,,,,
30873,AURORA,"ISABELA ESTATE, MON # 18",7050.3,9191.2,,,,
30874,AURORA,"ISABELA ESTATE, MON # 19",8175.3,11139.8,,,,
30876,AURORA,"ISABELA ESTATE, MON # 20",9300.3,13088.4,,,,
30877,AURORA,"ISABELA ESTATE, MON # 21",10425.3,15037,,,,
30886,AURORA,"ISABELA ESTATE, MON # 22",11550.4,16985.6,,,,
30887,AURORA,"ISABELA ESTATE, MON # 23",12117.2,17967.2,,,,
30888,AURORA,"ISABELA ESTATE, MON # 24",13667.2,15763.3,,,,
30889,AURORA,"ISABELA ESTATE, MON # 25",11750.3,14272,,,,
30890,AURORA,"ISABELA ESTATE, MON # 26",10924.1,12150.9,,,,
30891,AURORA,"ISABELA ESTATE, MON # 27",9669.4,10277.3,,,,
30892,AURORA,"ISABELA ESTATE, MON # 28",9735,7641.2,,,,
30893,AURORA,"ISABELA ESTATE, MON # 29",7269.5,6472.3,,,,
30894,AURORA,"ISABELA ESTATE, MON # 30",6574.4,4269.8,,,,
30895,AURORA,"ISABELA ESTATE, MON # 31",5120.2,2511.2,,,,
30896,AURORA,"ISABELA ESTATE, MON # 32",16567.5,16675.5,,,,
30897,AURORA,"ISABELA ESTATE, MON # 34",15240.2,17453.3,,,,
